Sentence #,Word,POS,Tag 
Sentence: 1953,I,PRON,O
Sentence: 1953,did,AUX,O
Sentence: 1953,a,DET,O
Sentence: 1953,workout,NOUN,O
Sentence: 1953,from,ADP,O
Sentence: 1953,my,DET,O
Sentence: 1953,yoga,NOUN,BE
Sentence: 1953,app,NOUN,O
Sentence: 1953,.,PUNCT,O
Sentence: 1953,"""",PUNCT,O
Sentence: 1953,"""",PUNCT,O
Sentence: 1953,My,DET,O
Sentence: 1953,muscles,NOUN,O
Sentence: 1953,feel,VERB,O
Sentence: 1953,better,ADV,BF
Sentence: 1953,.,PUNCT,O
Sentence: 1953,"""",PUNCT,O
Sentence: 1954,"""",PUNCT,O
Sentence: 1954,I,PRON,O
Sentence: 1954,did,AUX,O
Sentence: 1954,a,DET,O
Sentence: 1954,dance,NOUN,BE
Sentence: 1954,fitness,NOUN,O
Sentence: 1954,class,NOUN,O
Sentence: 1954,.,PUNCT,O
Sentence: 1954,"""",PUNCT,O
Sentence: 1954,"""",PUNCT,O
Sentence: 1954,I,PRON,O
Sentence: 1954,am,AUX,O
Sentence: 1954,tired,ADJ,BF
Sentence: 1954,and,CCONJ,O
Sentence: 1954,out,SCONJ,BF
Sentence: 1954,of,ADP,IF
Sentence: 1954,shape,NOUN,IF
Sentence: 1954,.,PUNCT,O
Sentence: 1954,"""",PUNCT,O
Sentence: 1955,I,PRON,O
Sentence: 1955,walked,VERB,BE
Sentence: 1955,2,NUM,O
Sentence: 1955,miles,NOUN,O
Sentence: 1955,on,ADP,O
Sentence: 1955,the,DET,O
Sentence: 1955,treadmill,NOUN,O
Sentence: 1955,.,PUNCT,O
Sentence: 1955,My,DET,O
Sentence: 1955,legs,NOUN,O
Sentence: 1955,were,AUX,O
Sentence: 1955,burning,VERB,BF
Sentence: 1955,.,PUNCT,O
Sentence: 1956,I,PRON,O
Sentence: 1956,did,AUX,O
Sentence: 1956,5,NUM,O
Sentence: 1956,minutes,NOUN,O
Sentence: 1956,on,ADP,O
Sentence: 1956,the,DET,O
Sentence: 1956,stair,NOUN,BE
Sentence: 1956,machine,NOUN,IE
Sentence: 1956,.,PUNCT,O
Sentence: 1956,My,DET,O
Sentence: 1956,thighs,NOUN,O
Sentence: 1956,were,AUX,O
Sentence: 1956,very,ADV,BF
Sentence: 1956,sore,ADJ,IF
Sentence: 1957,I,PRON,O
Sentence: 1957,spent,VERB,O
Sentence: 1957,40,NUM,O
Sentence: 1957,minutes,NOUN,O
Sentence: 1957,on,ADP,O
Sentence: 1957,the,DET,O
Sentence: 1957,treadmill,NOUN,BE
Sentence: 1957,today,NOUN,O
Sentence: 1957,.,PUNCT,O
Sentence: 1957,My,DET,O
Sentence: 1957,feet,NOUN,O
Sentence: 1957,were,AUX,O
Sentence: 1957,killing,VERB,BF
Sentence: 1957,me,PRON,IF
Sentence: 1957,",",PUNCT,O
Sentence: 1957,but,CCONJ,O
Sentence: 1957,I,PRON,O
Sentence: 1957,felt,VERB,O
Sentence: 1957,great,ADJ,BF
Sentence: 1957,when,ADV,O
Sentence: 1957,I,PRON,O
Sentence: 1957,finished,VERB,O
Sentence: 1957,.,PUNCT,O
Sentence: 1958,Well,INTJ,O
Sentence: 1958,",",PUNCT,O
Sentence: 1958,I,PRON,O
Sentence: 1958,reached,VERB,O
Sentence: 1958,my,DET,O
Sentence: 1958,next,ADJ,O
Sentence: 1958,goal,NOUN,O
Sentence: 1958,today,NOUN,O
Sentence: 1958,;,PUNCT,O
Sentence: 1958,I,PRON,O
Sentence: 1958,finally,ADV,O
Sentence: 1958,hit,VERB,O
Sentence: 1958,the,DET,O
Sentence: 1958,weight,NOUN,BE
Sentence: 1958,machines,NOUN,IE
Sentence: 1958,.,PUNCT,O
Sentence: 1958,I,PRON,O
Sentence: 1958,felt,VERB,O
Sentence: 1958,silly,ADJ,BF
Sentence: 1958,because,SCONJ,O
Sentence: 1958,I,PRON,O
Sentence: 1958,was,AUX,O
Sentence: 1958,n't,PART,O
Sentence: 1958,sure,ADJ,O
Sentence: 1958,how,ADV,O
Sentence: 1958,to,PART,O
Sentence: 1958,operate,VERB,O
Sentence: 1958,the,DET,O
Sentence: 1958,machine,NOUN,O
Sentence: 1958,.,PUNCT,O
Sentence: 1959,I,PRON,O
Sentence: 1959,went,VERB,O
Sentence: 1959,for,ADP,O
Sentence: 1959,a,DET,O
Sentence: 1959,long,ADJ,O
Sentence: 1959,run,NOUN,BE
Sentence: 1959,I,PRON,O
Sentence: 1959,was,AUX,O
Sentence: 1959,tired,ADJ,BF
Sentence: 1959,but,CCONJ,O
Sentence: 1959,psyched,VERB,BF
Sentence: 1959,that,SCONJ,O
Sentence: 1959,I,PRON,O
Sentence: 1959,got,VERB,O
Sentence: 1959,out,ADP,O
Sentence: 1959,to,PART,O
Sentence: 1959,do,AUX,O
Sentence: 1959,something,PRON,O
Sentence: 1959,.,PUNCT,O
Sentence: 1960,I,PRON,O
Sentence: 1960,did,AUX,O
Sentence: 1960,a,DET,O
Sentence: 1960,slwo,NOUN,O
Sentence: 1960,yoga,NOUN,BE
Sentence: 1960,class,NOUN,O
Sentence: 1960,I,PRON,O
Sentence: 1960,feel,VERB,O
Sentence: 1960,so,ADV,O
Sentence: 1960,relaxed,ADJ,BF
Sentence: 1960,and,CCONJ,O
Sentence: 1960,good,ADJ,BF
Sentence: 1960,after,ADV,O
Sentence: 1960,all,DET,O
Sentence: 1960,the,DET,O
Sentence: 1960,stretching,NOUN,O
Sentence: 1960,.,PUNCT,O
Sentence: 1961,I,PRON,O
Sentence: 1961,just,ADV,O
Sentence: 1961,ran,VERB,O
Sentence: 1961,on,ADP,O
Sentence: 1961,the,DET,O
Sentence: 1961,elliptical,NOUN,BE
Sentence: 1961,for,ADP,O
Sentence: 1961,one,NUM,O
Sentence: 1961,hour,NOUN,O
Sentence: 1961,.,PUNCT,O
Sentence: 1961,I,PRON,O
Sentence: 1961,feel,VERB,O
Sentence: 1961,super,ADV,O
Sentence: 1961,tired,ADJ,BF
Sentence: 1961,.,PUNCT,O
Sentence: 1962,I,PRON,O
Sentence: 1962,just,ADV,O
Sentence: 1962,took,VERB,O
Sentence: 1962,a,DET,O
Sentence: 1962,yoga,NOUN,BE
Sentence: 1962,class,NOUN,O
Sentence: 1962,.,PUNCT,O
Sentence: 1962,I,PRON,O
Sentence: 1962,feel,VERB,O
Sentence: 1962,super,ADV,O
Sentence: 1962,relaxed,ADJ,BF
Sentence: 1962,.,PUNCT,O
Sentence: 1963,I,PRON,O
Sentence: 1963,ran,VERB,BE
Sentence: 1963,for,ADP,O
Sentence: 1963,30,NUM,O
Sentence: 1963,minutes,NOUN,O
Sentence: 1963,around,ADP,O
Sentence: 1963,my,DET,O
Sentence: 1963,neighborhood,NOUN,O
Sentence: 1963,.,PUNCT,O
Sentence: 1963,I,PRON,O
Sentence: 1963,was,AUX,O
Sentence: 1963,extremely,ADV,O
Sentence: 1963,exhausted,ADJ,BF
Sentence: 1963,.,PUNCT,O
Sentence: 1964,I,PRON,O
Sentence: 1964,played,VERB,BE
Sentence: 1964,football,NOUN,IE
Sentence: 1964,outside,ADV,O
Sentence: 1964,with,ADP,O
Sentence: 1964,my,DET,O
Sentence: 1964,friends,NOUN,O
Sentence: 1964,yesterday,NOUN,O
Sentence: 1964,.,PUNCT,O
Sentence: 1964,I,PRON,O
Sentence: 1964,was,AUX,O
Sentence: 1964,very,ADV,O
Sentence: 1964,tired,ADJ,BF
Sentence: 1964,but,CCONJ,O
Sentence: 1964,relaxed,ADJ,BF
Sentence: 1964,at,ADP,O
Sentence: 1964,the,DET,O
Sentence: 1964,same,ADJ,O
Sentence: 1964,time,NOUN,O
Sentence: 1964,.,PUNCT,O
Sentence: 1965,I,PRON,O
Sentence: 1965,jumped,VERB,BE
Sentence: 1965,rope,NOUN,IE
Sentence: 1965,for,ADP,O
Sentence: 1965,10,NUM,O
Sentence: 1965,minutes,NOUN,O
Sentence: 1965,.,PUNCT,O
Sentence: 1965,I,PRON,O
Sentence: 1965,feel,VERB,O
Sentence: 1965,jiggly,ADV,BF
Sentence: 1965,and,CCONJ,O
Sentence: 1965,tired,ADJ,BF
Sentence: 1965,!,PUNCT,O
Sentence: 1966,I,PRON,O
Sentence: 1966,walked,VERB,BE
Sentence: 1966,vigorously,ADV,O
Sentence: 1966,for,ADP,O
Sentence: 1966,20,NUM,O
Sentence: 1966,minutes,NOUN,O
Sentence: 1966,.,PUNCT,O
Sentence: 1966,I,PRON,O
Sentence: 1966,feel,VERB,O
Sentence: 1966,energized,ADJ,BF
Sentence: 1966,!,PUNCT,O
Sentence: 1967,Did,AUX,O
Sentence: 1967,4,NUM,O
Sentence: 1967,sets,NOUN,O
Sentence: 1967,of,ADP,O
Sentence: 1967,hills,NOUN,BE
Sentence: 1967,at,ADP,O
Sentence: 1967,the,DET,O
Sentence: 1967,stadium,NOUN,O
Sentence: 1967,",",PUNCT,O
Sentence: 1967,from,ADP,O
Sentence: 1967,track,NOUN,O
Sentence: 1967,to,ADP,O
Sentence: 1967,top,ADJ,O
Sentence: 1967,bleachers,NOUN,O
Sentence: 1967,Really,ADV,O
Sentence: 1967,burned,VERB,BF
Sentence: 1967,my,DET,O
Sentence: 1967,calves,NOUN,O
Sentence: 1967,",",PUNCT,O
Sentence: 1967,but,CCONJ,O
Sentence: 1967,endurance,NOUN,O
Sentence: 1967,-,PUNCT,O
Sentence: 1967,wise,ADJ,O
Sentence: 1967,it,PRON,O
Sentence: 1967,was,AUX,O
Sentence: 1967,great,ADJ,BF
Sentence: 1968,Swam,PROPN,BE
Sentence: 1968,pretty,ADV,O
Sentence: 1968,fast,ADV,O
Sentence: 1968,from,ADP,O
Sentence: 1968,the,DET,O
Sentence: 1968,dock,NOUN,O
Sentence: 1968,to,ADP,O
Sentence: 1968,the,DET,O
Sentence: 1968,south,PROPN,O
Sentence: 1968,bay,PROPN,O
Sentence: 1968,and,CCONJ,O
Sentence: 1968,back,ADV,O
Sentence: 1968,",",PUNCT,O
Sentence: 1968,about,ADV,O
Sentence: 1968,one,NUM,O
Sentence: 1968,and,CCONJ,O
Sentence: 1968,a,DET,O
Sentence: 1968,half,NOUN,O
Sentence: 1968,miles,NOUN,O
Sentence: 1968,.,PUNCT,O
Sentence: 1968,Water,NOUN,O
Sentence: 1968,was,AUX,O
Sentence: 1968,cold,ADJ,O
Sentence: 1968,so,SCONJ,O
Sentence: 1968,it,PRON,O
Sentence: 1968,really,ADV,O
Sentence: 1968,felt,VERB,O
Sentence: 1968,good,ADJ,BF
Sentence: 1968,to,PART,O
Sentence: 1968,push,VERB,O
Sentence: 1968,the,DET,O
Sentence: 1968,swim,NOUN,O
Sentence: 1968,.,PUNCT,O
Sentence: 1968,Arms,NOUN,O
Sentence: 1968,are,AUX,O
Sentence: 1968,spent,VERB,BF
Sentence: 1968,!,PUNCT,O
Sentence: 1969,I,PRON,O
Sentence: 1969,just,ADV,O
Sentence: 1969,biked,VERB,BE
Sentence: 1969,for,ADP,O
Sentence: 1969,3,NUM,O
Sentence: 1969,miles,NOUN,O
Sentence: 1969,.,PUNCT,O
Sentence: 1969, ,SPACE,O
Sentence: 1969,I,PRON,O
Sentence: 1969,really,ADV,O
Sentence: 1969,need,VERB,BF
Sentence: 1969,to,PART,IF
Sentence: 1969,do,AUX,IF
Sentence: 1969,this,DET,IF
Sentence: 1969,more,ADV,IF
Sentence: 1969,often,ADV,IF
Sentence: 1969,!,PUNCT,O
Sentence: 1970,I,PRON,O
Sentence: 1970,just,ADV,O
Sentence: 1970,stretched,VERB,BE
Sentence: 1970,for,ADP,O
Sentence: 1970,30,NUM,O
Sentence: 1970,minutes,NOUN,O
Sentence: 1970,.,PUNCT,O
Sentence: 1970, ,SPACE,O
Sentence: 1970,It,PRON,O
Sentence: 1970,felt,VERB,O
Sentence: 1970,wonderful,ADJ,BF
Sentence: 1970,!,PUNCT,O
Sentence: 1971,I,PRON,O
Sentence: 1971,just,ADV,O
Sentence: 1971,speed,NOUN,BE
Sentence: 1971,walked,VERB,IE
Sentence: 1971,a,DET,O
Sentence: 1971,10,NUM,O
Sentence: 1971,mile,NOUN,O
Sentence: 1971,path,NOUN,O
Sentence: 1971,.,PUNCT,O
Sentence: 1971,I,PRON,O
Sentence: 1971,feel,VERB,O
Sentence: 1971,very,ADV,O
Sentence: 1971,tired,ADJ,BF
Sentence: 1971,but,CCONJ,O
Sentence: 1971,refrshed,VERB,BF
Sentence: 1971,.,PUNCT,O
Sentence: 1972,I,PRON,O
Sentence: 1972,ran,VERB,BE
Sentence: 1972,on,ADP,O
Sentence: 1972,the,DET,O
Sentence: 1972,treadmill,NOUN,O
Sentence: 1972,at,ADP,O
Sentence: 1972,the,DET,O
Sentence: 1972,gym,NOUN,O
Sentence: 1972,for,ADP,O
Sentence: 1972,45,NUM,O
Sentence: 1972,minutes,NOUN,O
Sentence: 1972,.,PUNCT,O
Sentence: 1972,It,PRON,O
Sentence: 1972,was,AUX,O
Sentence: 1972,exhausting,ADJ,BF
Sentence: 1972,and,CCONJ,O
Sentence: 1972,my,DET,O
Sentence: 1972,calves,NOUN,O
Sentence: 1972,feel,VERB,O
Sentence: 1972,sore,ADJ,BF
Sentence: 1972,.,PUNCT,O
Sentence: 1973,I,PRON,O
Sentence: 1973,swam,PROPN,BE
Sentence: 1973,in,ADP,O
Sentence: 1973,the,DET,O
Sentence: 1973,pool,NOUN,O
Sentence: 1973,for,ADP,O
Sentence: 1973,30,NUM,O
Sentence: 1973,minutes,NOUN,O
Sentence: 1973,today,NOUN,O
Sentence: 1973,I,PRON,O
Sentence: 1973,felt,VERB,O
Sentence: 1973,rejuvenated,ADJ,BF
Sentence: 1973,!,PUNCT,O
Sentence: 1974,I,PRON,O
Sentence: 1974,did,AUX,O
Sentence: 1974,five,NUM,O
Sentence: 1974,sets,NOUN,O
Sentence: 1974,of,ADP,O
Sentence: 1974,pushups,NOUN,BE
Sentence: 1974,today,NOUN,O
Sentence: 1974,I,PRON,O
Sentence: 1974,felt,VERB,O
Sentence: 1974,exhausted,ADJ,BF
Sentence: 1974,from,ADP,O
Sentence: 1974,the,DET,O
Sentence: 1974,effort,NOUN,O
Sentence: 1974,!,PUNCT,O
Sentence: 1975,I,PRON,O
Sentence: 1975,walked,VERB,BE
Sentence: 1975,four,NUM,O
Sentence: 1975,miles,NOUN,O
Sentence: 1975,outside,ADP,O
Sentence: 1975,today,NOUN,O
Sentence: 1975,I,PRON,O
Sentence: 1975,felt,VERB,O
Sentence: 1975,invigorated,VERB,BF
Sentence: 1975,and,CCONJ,O
Sentence: 1975,energized,VERB,BF
Sentence: 1976,I,PRON,O
Sentence: 1976,worked,VERB,O
Sentence: 1976,out,ADP,O
Sentence: 1976,inside,ADV,O
Sentence: 1976,on,ADP,O
Sentence: 1976,the,DET,O
Sentence: 1976,elliptical,ADJ,BE
Sentence: 1976,machine,NOUN,O
Sentence: 1976,for,ADP,O
Sentence: 1976,30,NUM,O
Sentence: 1976,minutes,NOUN,O
Sentence: 1976,I,PRON,O
Sentence: 1976,was,AUX,O
Sentence: 1976,winded,VERB,BF
Sentence: 1976,",",PUNCT,O
Sentence: 1976,but,CCONJ,O
Sentence: 1976,got,VERB,O
Sentence: 1976,through,ADP,O
Sentence: 1976,.,PUNCT,O
Sentence: 1976,My,DET,O
Sentence: 1976,legs,NOUN,O
Sentence: 1976,were,AUX,O
Sentence: 1976,a,DET,O
Sentence: 1976,little,ADJ,O
Sentence: 1976,shaky,ADJ,BF
Sentence: 1976,and,CCONJ,O
Sentence: 1976,my,DET,O
Sentence: 1976,feet,NOUN,O
Sentence: 1976,were,AUX,O
Sentence: 1976,starting,VERB,O
Sentence: 1976,to,PART,O
Sentence: 1976,get,AUX,O
Sentence: 1976,numb,ADJ,BF
Sentence: 1976,.,PUNCT,O
Sentence: 1977,I,PRON,O
Sentence: 1977,rode,VERB,BE
Sentence: 1977,my,DET,O
Sentence: 1977,peleton,NOUN,O
Sentence: 1977,bike,NOUN,O
Sentence: 1977,I,PRON,O
Sentence: 1977,was,AUX,O
Sentence: 1977,exhausted,VERB,BF
Sentence: 1978,I,PRON,O
Sentence: 1978,did,AUX,O
Sentence: 1978,a,DET,O
Sentence: 1978,floor,NOUN,BE
Sentence: 1978,exercise,VERB,IE
Sentence: 1978,My,DET,O
Sentence: 1978,arms,NOUN,O
Sentence: 1978,were,AUX,O
Sentence: 1978,like,SCONJ,O
Sentence: 1978,jello,PROPN,BF
Sentence: 1979,I,PRON,O
Sentence: 1979,ran,VERB,BE
Sentence: 1979,4,NUM,O
Sentence: 1979,miles,NOUN,O
Sentence: 1979,outside,ADV,O
Sentence: 1979, ,SPACE,O
Sentence: 1979,The,DET,O
Sentence: 1979,first,ADJ,O
Sentence: 1979,half,NOUN,O
Sentence: 1979,was,AUX,O
Sentence: 1979,awful,ADJ,BF
Sentence: 1979,the,DET,O
Sentence: 1979,second,ADJ,O
Sentence: 1979,half,NOUN,O
Sentence: 1979,was,AUX,O
Sentence: 1979,better,ADJ,BF
Sentence: 1980,I,PRON,O
Sentence: 1980,did,AUX,O
Sentence: 1980,yoga,NOUN,BE
Sentence: 1980,for,ADP,O
Sentence: 1980,an,DET,O
Sentence: 1980,hour,NOUN,O
Sentence: 1980, ,SPACE,O
Sentence: 1980,The,DET,O
Sentence: 1980,start,NOUN,O
Sentence: 1980,I,PRON,O
Sentence: 1980,was,AUX,O
Sentence: 1980,stiff,ADJ,BF
Sentence: 1980,but,CCONJ,O
Sentence: 1980,felt,VERB,O
Sentence: 1980,better,ADJ,BF
Sentence: 1980,after,ADP,O
Sentence: 1981,I,PRON,O
Sentence: 1981,played,VERB,O
Sentence: 1981,basketball,NOUN,BE
Sentence: 1981,after,ADP,O
Sentence: 1981,work,NOUN,O
Sentence: 1981,.,PUNCT,O
Sentence: 1981,I,PRON,O
Sentence: 1981,am,AUX,O
Sentence: 1981,so,ADV,O
Sentence: 1981,exhausted,ADJ,BF
Sentence: 1981,!,PUNCT,O
Sentence: 1982,I,PRON,O
Sentence: 1982,ran,VERB,BE
Sentence: 1982,for,ADP,O
Sentence: 1982,an,DET,O
Sentence: 1982,hour,NOUN,O
Sentence: 1982,yesterday,NOUN,O
Sentence: 1982,.,PUNCT,O
Sentence: 1982,My,DET,O
Sentence: 1982,legs,NOUN,O
Sentence: 1982,felt,VERB,O
Sentence: 1982,fine,ADJ,BF
Sentence: 1982,",",PUNCT,O
Sentence: 1982,I,PRON,O
Sentence: 1982,feel,VERB,O
Sentence: 1982,like,SCONJ,O
Sentence: 1982,I,PRON,O
Sentence: 1982,could,VERB,O
Sentence: 1982,run,VERB,O
Sentence: 1982,some,DET,O
Sentence: 1982,more,ADJ,O
Sentence: 1982,.,PUNCT,O
Sentence: 1983,I,PRON,O
Sentence: 1983,deadlifted,VERB,BE
Sentence: 1983,heavy,ADJ,O
Sentence: 1983,for,ADP,O
Sentence: 1983,5,NUM,O
Sentence: 1983,sets,NOUN,O
Sentence: 1983,It,PRON,O
Sentence: 1983,was,AUX,O
Sentence: 1983,great,ADJ,BF
Sentence: 1983,because,SCONJ,O
Sentence: 1983,I,PRON,O
Sentence: 1983,had,AUX,O
Sentence: 1983,no,DET,BF
Sentence: 1983,back,ADJ,IF
Sentence: 1983,pain,NOUN,IF
Sentence: 1983,.,PUNCT,O
Sentence: 1984,I,PRON,O
Sentence: 1984,did,AUX,O
Sentence: 1984,some,DET,O
Sentence: 1984,preacher,NOUN,BE
Sentence: 1984,curls,NOUN,IE
Sentence: 1984, ,SPACE,O
Sentence: 1984,Fantastic,PROPN,BF
Sentence: 1984,",",PUNCT,O
Sentence: 1984,my,DET,O
Sentence: 1984,arms,NOUN,O
Sentence: 1984,got,VERB,O
Sentence: 1984,a,DET,O
Sentence: 1984,nice,ADJ,BF
Sentence: 1984,pump,NOUN,IF
Sentence: 1984,.,PUNCT,O
Sentence: 1985,I,PRON,O
Sentence: 1985,just,ADV,O
Sentence: 1985,lifted,VERB,O
Sentence: 1985,five,NUM,O
Sentence: 1985,sets,NOUN,O
Sentence: 1985,of,ADP,O
Sentence: 1985,bench,NOUN,BE
Sentence: 1985,presses,NOUN,IE
Sentence: 1985,!,PUNCT,O
Sentence: 1985,I,PRON,O
Sentence: 1985,feel,VERB,O
Sentence: 1985,sore,ADJ,BF
Sentence: 1986,I,PRON,O
Sentence: 1986,did,AUX,O
Sentence: 1986,ten,NUM,O
Sentence: 1986,weighted,ADJ,O
Sentence: 1986,sit,NOUN,BE
Sentence: 1986,ups,NOUN,IE
Sentence: 1986,!,PUNCT,O
Sentence: 1986,I,PRON,O
Sentence: 1986,hope,VERB,O
Sentence: 1986,I,PRON,O
Sentence: 1986,can,VERB,O
Sentence: 1986,improve,VERB,BF
Sentence: 1987,Running,VERB,BE
Sentence: 1987,in,ADP,O
Sentence: 1987,an,DET,O
Sentence: 1987,area,NOUN,O
Sentence: 1987,you,PRON,O
Sentence: 1987,know,VERB,O
Sentence: 1987,Tired,ADJ,BF
Sentence: 1987,but,CCONJ,O
Sentence: 1987,productive,ADJ,BF
Sentence: 1988,Jogging,VERB,BE
Sentence: 1988,in,ADP,O
Sentence: 1988,a,DET,O
Sentence: 1988,place,NOUN,O
Sentence: 1988,I,PRON,O
Sentence: 1988,know,VERB,O
Sentence: 1988,Tired,ADJ,BF
Sentence: 1988,",",PUNCT,O
Sentence: 1988,and,CCONJ,O
Sentence: 1988,not,PART,BF
Sentence: 1988,as,ADV,IF
Sentence: 1988,sore,ADJ,IF
Sentence: 1988,as,SCONJ,IF
Sentence: 1988,running,VERB,O
Sentence: 1989,I,PRON,O
Sentence: 1989,just,ADV,O
Sentence: 1989,jogged,VERB,BE
Sentence: 1989,for,ADP,O
Sentence: 1989,a,DET,O
Sentence: 1989,mile,NOUN,O
Sentence: 1989,.,PUNCT,O
Sentence: 1989,I,PRON,O
Sentence: 1989,felt,VERB,O
Sentence: 1989,totally,ADV,O
Sentence: 1989,winded,ADJ,BF
Sentence: 1989,.,PUNCT,O
Sentence: 1990,I,PRON,O
Sentence: 1990,played,VERB,O
Sentence: 1990,lacrosse,ADV,BE
Sentence: 1990,for,ADP,O
Sentence: 1990,an,DET,O
Sentence: 1990,hour,NOUN,O
Sentence: 1990,.,PUNCT,O
Sentence: 1990,I,PRON,O
Sentence: 1990,felt,VERB,O
Sentence: 1990,energized,ADJ,BF
Sentence: 1990,.,PUNCT,O
Sentence: 1991,ran,VERB,BE
Sentence: 1991,two,NUM,O
Sentence: 1991,miles,NOUN,O
Sentence: 1991, ,SPACE,O
Sentence: 1991,terrible,ADJ,BF
Sentence: 1992,two,NUM,O
Sentence: 1992,sets,NOUN,O
Sentence: 1992,of,ADP,O
Sentence: 1992,dumbbell,PROPN,BE
Sentence: 1992,squats,VERB,IE
Sentence: 1992,   ,SPACE,O
Sentence: 1992,feel,VERB,O
Sentence: 1992,grained,VERB,BF
Sentence: 1992,and,CCONJ,O
Sentence: 1992,tried,VERB,BF
Sentence: 1993,I,PRON,O
Sentence: 1993,did,AUX,O
Sentence: 1993,some,DET,O
Sentence: 1993,sit,VERB,BE
Sentence: 1993,ups,NOUN,IE
Sentence: 1993,on,ADP,O
Sentence: 1993,the,DET,O
Sentence: 1993,floor,NOUN,O
Sentence: 1993,mat,NOUN,O
Sentence: 1993,today,NOUN,O
Sentence: 1993,.,PUNCT,O
Sentence: 1993,I,PRON,O
Sentence: 1993,felt,VERB,O
Sentence: 1993,very,ADV,O
Sentence: 1993,tired,ADJ,BF
Sentence: 1993,after,ADP,O
Sentence: 1993,I,PRON,O
Sentence: 1993,was,AUX,O
Sentence: 1993,finished,VERB,O
Sentence: 1993,.,PUNCT,O
Sentence: 1994,I,PRON,O
Sentence: 1994,went,VERB,O
Sentence: 1994,on,ADP,O
Sentence: 1994,the,DET,O
Sentence: 1994,treadmill,NOUN,BE
Sentence: 1994,at,ADP,O
Sentence: 1994,the,DET,O
Sentence: 1994,gym,NOUN,O
Sentence: 1994,.,PUNCT,O
Sentence: 1994,My,DET,O
Sentence: 1994,legs,NOUN,O
Sentence: 1994,were,AUX,O
Sentence: 1994,hurting,VERB,BF
Sentence: 1994,after,ADP,O
Sentence: 1994,I,PRON,O
Sentence: 1994,completed,VERB,O
Sentence: 1994,the,DET,O
Sentence: 1994,exercise,NOUN,O
Sentence: 1994,.,PUNCT,O
Sentence: 1995,WALKING,NOUN,BE
Sentence: 1995,IS,VERB,O
Sentence: 1995,MY,DET,O
Sentence: 1995,FIRST,ADJ,O
Sentence: 1995,WORKOUT,NOUN,O
Sentence: 1995,.,PUNCT,O
Sentence: 1995, ,SPACE,O
Sentence: 1995,I,PRON,O
Sentence: 1995,FEEL,VERB,O
Sentence: 1995,BETTER,PROPN,BF
Sentence: 1995,AFTER,ADP,O
Sentence: 1995,PERFORMING,VERB,O
Sentence: 1995,THE,DET,O
Sentence: 1995,FIRST,ADJ,O
Sentence: 1995,WORKOUT,NOUN,O
Sentence: 1995,.,PUNCT,O
Sentence: 1996,RUNNING,NOUN,BE
Sentence: 1996,IS,VERB,O
Sentence: 1996,MY,DET,O
Sentence: 1996,SECOND,ADJ,O
Sentence: 1996,WORKOUT,NOUN,O
Sentence: 1996,.,PUNCT,O
Sentence: 1996,I,PRON,O
Sentence: 1996,FEEL,VERB,O
Sentence: 1996,HAPPY,ADJ,BF
Sentence: 1996,AFTER,ADP,O
Sentence: 1996,PERFORMING,VERB,O
Sentence: 1996,THE,DET,O
Sentence: 1996,SECOND,ADJ,O
Sentence: 1996,WORKOUT,NOUN,O
Sentence: 1996,.,PUNCT,O
Sentence: 1997,ran,VERB,BE
Sentence: 1997,on,ADP,O
Sentence: 1997,the,DET,O
Sentence: 1997,treadmill,NOUN,O
Sentence: 1997,very,ADV,O
Sentence: 1997,tired,ADJ,BF
Sentence: 1997,but,CCONJ,O
Sentence: 1997,feel,VERB,O
Sentence: 1997,energized,ADJ,BF
Sentence: 1998,did,AUX,O
Sentence: 1998,a,DET,O
Sentence: 1998,set,NOUN,O
Sentence: 1998,of,ADP,O
Sentence: 1998,pushups,NOUN,BE
Sentence: 1998,my,DET,O
Sentence: 1998,arms,NOUN,O
Sentence: 1998,are,AUX,O
Sentence: 1998,so,ADV,O
Sentence: 1998,sore,ADJ,BF
Sentence: 1999,I,PRON,BE
Sentence: 1999,went,VERB,IE
Sentence: 1999,running,VERB,IE
Sentence: 1999,Felt,PROPN,O
Sentence: 1999,good,ADJ,BF
Sentence: 2000,Went,VERB,O
Sentence: 2000,for,ADP,O
Sentence: 2000,a,DET,O
Sentence: 2000,hike,NOUN,BE
Sentence: 2000,Felt,PROPN,O
Sentence: 2000,exhausted,VERB,BF
Sentence: 2001,I,PRON,O
Sentence: 2001,took,VERB,O
Sentence: 2001,a,DET,O
Sentence: 2001,one,NUM,O
Sentence: 2001,hour,NOUN,O
Sentence: 2001,yoga,NOUN,BE
Sentence: 2001,class,NOUN,O
Sentence: 2001,.,PUNCT,O
Sentence: 2001,I,PRON,O
Sentence: 2001,feel,VERB,O
Sentence: 2001,relaxed,ADJ,BF
Sentence: 2001,and,CCONJ,O
Sentence: 2001,ready,ADJ,BF
Sentence: 2001,to,PART,O
Sentence: 2001,take,VERB,O
Sentence: 2001,on,ADP,O
Sentence: 2001,the,DET,O
Sentence: 2001,day,NOUN,O
Sentence: 2001,.,PUNCT,O
Sentence: 2002,I,PRON,O
Sentence: 2002,took,VERB,O
Sentence: 2002,a,DET,O
Sentence: 2002,one,NUM,O
Sentence: 2002,hour,NOUN,O
Sentence: 2002,spinning,VERB,BE
Sentence: 2002,class,NOUN,O
Sentence: 2002,.,PUNCT,O
Sentence: 2002, ,SPACE,O
Sentence: 2002,I,PRON,O
Sentence: 2002,feel,VERB,O
